"TRAIT","GO","NAME","FUNCTION","QTL","locusName","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG187965","AT3G17380","","TRAF-like family protein","LOC_Os10g33830","MATH domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG188585","AT3G49660","","Transducin/WD40 repeat-like superfamily protein","LOC_Os05g23430","WD domain, G-beta repeat domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG188700","AT3G14470","","NB-ARC domain-containing disease resistance protein","LOC_Os10g33440","NB-ARC domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG189300","AT4G05320","UBQ10","polyubiquitin 10","LOC_Os10g33620","ubiquitin family protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG189500","AT4G05320","UBQ10","polyubiquitin 10","LOC_Os10g33620","ubiquitin family protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG192700","AT4G20140","GSO1","Leucine-rich repeat transmembrane protein kinase","LOC_Os10g33130","leucine-rich repeat receptor protein kinase EXS precursor, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG193000","AT1G35710","","Protein kinase family protein with leucine-rich repeat domain","LOC_Os10g33040","receptor-like protein kinase precursor, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG194900","AT1G04500","","CCT motif family protein","LOC_Os10g32900","CCT motif family protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG196700","AT4G14750","IQD19","IQ-domain 19","LOC_Os10g28420","IQ calmodulin-binding motif family protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG197600","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g28780","MBTB35 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG197800","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g29050","MBTB43 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG198000","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g29050","MBTB43 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG207200","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g29380","MBTB52 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG207413","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g29310","MBTB51 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG207700","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g28780","MBTB35 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG212400","AT5G39250","","F-box family protein","LOC_Os07g07520","OsFBX217 - F-box domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG213285","AT2G02310","AtPP2-B6,PP2-B6","phloem protein 2-B6","LOC_Os08g05480","OsFBX261 - F-box domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG213600","AT2G20330","","Transducin/WD40 repeat-like superfamily protein","LOC_Os10g32710","WD domain, G-beta repeat domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG214500","AT5G43920","","transducin family protein / WD-40 repeat family protein","LOC_Os02g19210","WD repeat-containing protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG219800","AT2G30105","","","LOC_Os10g31790","ubiquitin family protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG227200","AT1G35710","","Protein kinase family protein with leucine-rich repeat domain","LOC_Os10g33040","receptor-like protein kinase precursor, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG227400","AT2G47990","EDA13,EDA19,SWA1","transducin family protein / WD-40 repeat family protein","LOC_Os07g12320","WD domain, G-beta repeat domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG228600","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g28780","MBTB35 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG228900","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g28780","MBTB35 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG290100","AT3G47570","","Leucine-rich repeat protein kinase family protein","LOC_Os11g47180","receptor-like protein kinase 2 precursor, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG291100","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g29230","MBTB49 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG291300","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g29050","MBTB43 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG291400","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g28780","MBTB35 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG291500","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g28810","MBTB37 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG291600","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g28810","MBTB37 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG291900","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g29050","MBTB43 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG292213","AT5G19000","ATBPM1,BPM1","BTB-POZ and MATH domain 1","LOC_Os10g29310","MBTB51 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG292252","AT3G06190","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os10g29230","MBTB49 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG292700","AT2G29440","ATGSTU6,GST24,GSTU6","glutathione S-transferase tau 6","LOC_Os10g38360","glutathione S-transferase, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG439085","AT1G19160","","F-box family protein","LOC_Os10g34300","OsFBX387 - F-box domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9N@38.02","Pavir.9NG226500","AT2G32480","ARASP","ARABIDOPSIS SERIN PROTEASE","LOC_Os03g38230","peptidase M50 family protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9N@38.02","Pavir.9NG231400","AT5G44220","","F-box family protein","LOC_Os03g46140","OsFBX101 - F-box domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG157900","AT1G76410","ATL8","RING/U-box superfamily protein","LOC_Os09g38110","RING-H2 finger protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG451200","AT3G19910","","RING/U-box superfamily protein","LOC_Os09g36460","zinc RING finger protein, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG455900","AT2G17730","NIP2","NEP-interacting protein 2","LOC_Os08g43670","RING-H2 finger protein ATL2B, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG456800","AT4G35790","ATPLDDELTA,PLDDELTA","phospholipase D delta","LOC_Os09g37100","phospholipase D, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG492400","AT2G17730","NIP2","NEP-interacting protein 2","LOC_Os07g29600","zinc finger, C3HC4 type, domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG501800","AT2G20650","","RING/U-box superfamily protein","LOC_Os07g31850","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","5K@95.5","Pavir.5KG720600","AT5G48655","","RING/U-box superfamily protein","LOC_Os01g69040","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","5K@95.5","Pavir.5KG745200","AT5G15790","","RING/U-box superfamily protein","LOC_Os01g70160","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","5K@95.5","Pavir.5KG750300","AT1G72310","ATL3","RING/U-box superfamily protein","LOC_Os05g36310","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG157900","AT3G19950","","RING/U-box superfamily protein","LOC_Os10g34590","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG171300","AT5G03450","","Transducin/WD40 repeat-like superfamily protein","LOC_Os03g01790","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG204200","AT4G32600","","RING/U-box superfamily protein","LOC_Os10g30310","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG220500","AT5G22920","","CHY-type/CTCHY-type/RING-type Zinc finger protein","LOC_Os10g31850","RING finger and CHY zinc finger domain-containing protein 1, putative, expressed","DCA1 "
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG290613","AT2G39760","ATBPM3,BPM3","BTB/POZ/MATH-domains containing protein","LOC_Os10g29230","MBTB49 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG294000","AT3G54610","BGT,GCN5,HAC3,HAG01,HAG1,HAT1","histone acetyltransferase of the GNAT family 1","LOC_Os10g28040","histone acetyltransferase GCN5, putative, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9N@38.02","Pavir.9NG214700","AT5G15790","","RING/U-box superfamily protein","LOC_Os03g40170","zinc finger, C3HC4 type domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG195000","AT2G33340","MAC3B","MOS4-associated  complex 3B","LOC_Os10g32880","WD domain, G-beta repeat domain containing protein, expressed",NA
"SEC","GO:0005515","protein binding","molecular_function","9N@38.02","Pavir.9NG223173","AT3G03300","ATDCL2,DCL2","dicer-like 2","LOC_Os03g38740","Dicer, putative, expressed","OsDCL2a "
"SEC","GO:0005515","protein binding","molecular_function","2N@72.03","Pavir.2NG498600","AT5G44800","CHR4,PKR1","chromatin remodeling 4","LOC_Os07g31450","CHR4/MI-2-LIKE, putative, expressed","CHR729|OsCHD3|CRL6 "
"SEC","GO:0005515","protein binding","molecular_function","9K@51.96","Pavir.9KG193100","AT4G08850","","Leucine-rich repeat receptor-like protein kinase family protein","LOC_Os10g32990","receptor-like protein kinase 2 precursor, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG452306","AT5G13110","G6PD2","glucose-6-phosphate dehydrogenase 2","LOC_Os03g29950","glucose-6-phosphate 1-dehydrogenase, chloroplast precursor, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG472900","AT4G30210","AR2,ATR2","P450 reductase 2","LOC_Os09g38620","NADPH reductase, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG492000","AT1G30870","","Peroxidase superfamily protein","LOC_Os07g31610","peroxidase precursor, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG499600","AT2G13560","NAD-ME1","NAD-dependent malic enzyme 1","LOC_Os07g31380","NAD-dependent malic enzyme, mitochondrial precursor, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG507912","AT1G76160","sks5","SKU5 similar 5","LOC_Os07g32660","monocopper oxidase, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG508900","AT5G36110","CYP716A1","cytochrome P450, family 716, subfamily A, polypeptide 1","LOC_Os07g33440","cytochrome P450, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG514400","AT5G36110","CYP716A1","cytochrome P450, family 716, subfamily A, polypeptide 1","LOC_Os07g33440","cytochrome P450, putative, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","2N@72.03","Pavir.2NG514500","AT5G36110","CYP716A1","cytochrome P450, family 716, subfamily A, polypeptide 1","LOC_Os07g33620","cytochrome P450 domain containing protein, expressed",NA
"SEC","GO:0055114","oxidation-reduction process","biological_process","5K@95.5","Pavir.5KG721300","AT2G43710","FAB2,SSI2","Plant stearoyl-acyl-carrier-protein desaturase family protein","LOC_Os01g69080","acyl-desaturase, chloroplast precursor, putative, expressed","OsSSI2 "
"SEC","GO:0055114","oxidation-reduction process","biological_process","9K@51.96","Pavir.9KG158800","AT5G23190","CYP86B1","cytochrome P450, family 86, subfamily B, polypeptide 1","LOC_Os10g34480","cytochrome P450, putative, expressed",NA
