CHR,region_start,region_end,width,region_strand,Annotation,QUERYID,TXID,Gene ID,log10BayesFactor,POS,marker.ID,CHRN,Num_Sig_Conditions,gene_start,gene_end,gene_width,gene_strand,pacId,transcriptName,peptideName,Pfam,Panther Categories,KOG,ec,KO,GO,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice homolog,Rice gene name,Rice gene annotation,d2_start,d2_end,distance from gene
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103080,Pavir.8KG370900,2.3422776279482234,52068478,Chr08K_52068478,15,9,52061287,52068644,7358,-,41641175,Pavir.8KG370900.1,Pavir.8KG370900.1.p,NA,PTHR35743,"KOG0484,KOG0488",NA,NA,NA,AT4G03090.2,NA,sequence-specific DNA binding;sequence-specific DNA binding transcription factors,LOC_Os05g09630.1,NA,"homeobox domain containing protein, expressed",7191,-166,166
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103081,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103082,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103083,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103084,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103085,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103086,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103087,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103088,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103089,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103090,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103091,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103092,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103093,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103094,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103095,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103096,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52058478,52078478,20001,+,spliceSite,1326,103097,Pavir.8KG371000,2.3422776279482234,52068478,Chr08K_52068478,15,9,52069649,52078436,8788,-,41642848,Pavir.8KG371000.1,Pavir.8KG371000.1.p,PF08514,"PTHR11199,PTHR11199:SF0",KOG2011,NA,K06671,NA,AT2G47980.1,"ATSCC3,SCC3",sister-chromatid cohesion protein 3,LOC_Os05g09620.1,NA,"SCC3, putative, expressed",-1171,-9958,1171
Chr08K,52678625,52698625,20001,-,spliceSite,1327,100675,Pavir.8KG376600,3.829364398766334,52688625,Chr08K_52688625,15,6,52685750,52688687,2938,+,41643333,Pavir.8KG376600.1,Pavir.8KG376600.1.p,PF12274,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os05g39980.1,NA,expressed protein,2875,-62,62
Chr08K,52678625,52698625,20001,-,spliceSite,1327,100676,Pavir.8KG376700,3.829364398766334,52688625,Chr08K_52688625,15,6,52693397,52696917,3521,+,41642218,Pavir.8KG376700.3,Pavir.8KG376700.3.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os04g48710.2,NA,expressed protein,-4772,-8292,4772
Chr08K,52678625,52698625,20001,-,spliceSite,1327,100677,Pavir.8KG376702,3.829364398766334,52688625,Chr08K_52688625,15,6,52698233,52702263,4031,+,41640427,Pavir.8KG376702.1,Pavir.8KG376702.1.p,PF12274,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os05g39980.1,NA,expressed protein,-9608,-13638,9608
Chr08K,53315790,53335790,20001,+,spliceSite,1328,103176,Pavir.8KG334800,2.969753776747634,53325790,Chr08K_53325790,15,9,53308280,53315890,7611,-,41640142,Pavir.8KG334800.1,Pavir.8KG334800.1.p,"PF00307,PF00225","PTHR24115,PTHR24115:SF468",KOG0239,3.6.4.5,K10406,"GO:0005515,GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871",AT2G47500.1,NA,P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain,LOC_Os11g44880.1,NA,"kinesin-4, putative, expressed",17510,9900,9900
Chr08K,53315790,53335790,20001,+,spliceSite,1328,103177,Pavir.8KG334800,2.969753776747634,53325790,Chr08K_53325790,15,9,53308280,53315890,7611,-,41640142,Pavir.8KG334800.1,Pavir.8KG334800.1.p,"PF00307,PF00225","PTHR24115,PTHR24115:SF468",KOG0239,3.6.4.5,K10406,"GO:0005515,GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871",AT2G47500.1,NA,P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain,LOC_Os11g44880.1,NA,"kinesin-4, putative, expressed",17510,9900,9900
Chr08K,53315790,53335790,20001,+,spliceSite,1328,103178,Pavir.8KG334700,2.969753776747634,53325790,Chr08K_53325790,15,9,53322352,53324699,2348,-,41643408,Pavir.8KG334700.1,Pavir.8KG334700.1.p,"PF00069,PF00139","PTHR27007,PTHR27007:SF42",KOG1187,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672,GO:0030246",AT2G37710.1,RLK,receptor lectin kinase,LOC_Os07g03830.1,NA,"lectin-like receptor kinase, putative, expressed",3438,1091,1091
Chr08K,53315790,53335790,20001,+,spliceSite,1328,103179,Pavir.8KG334702,2.969753776747634,53325790,Chr08K_53325790,15,9,53333080,53335455,2376,-,41643073,Pavir.8KG334702.1,Pavir.8KG334702.1.p,"PF00069,PF00139","PTHR27007,PTHR27007:SF41",KOG1187,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672,GO:0030246",AT3G53810.1,NA,Concanavalin A-like lectin protein kinase family protein,LOC_Os07g18240.1,NA,"lectin-like receptor kinase, putative, expressed",-7290,-9665,7290
Chr08K,53703347,53723347,20001,-,spliceSite,1329,100758,Pavir.8KG398415,2.362555496125303,53713347,Chr08K_53713347,15,9,53714576,53717949,3374,+,41640095,Pavir.8KG398415.1,Pavir.8KG398415.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1229,-4602,1229
Chr08K,53703347,53723347,20001,-,spliceSite,1329,100759,Pavir.8KG398415,2.362555496125303,53713347,Chr08K_53713347,15,9,53714576,53717949,3374,+,41640095,Pavir.8KG398415.1,Pavir.8KG398415.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1229,-4602,1229
Chr08K,53703347,53723347,20001,-,spliceSite,1329,100760,Pavir.8KG398430,2.362555496125303,53713347,Chr08K_53713347,15,9,53717792,53723568,5777,+,41640271,Pavir.8KG398430.1,Pavir.8KG398430.1.p,PF00931,"PTHR23155,PTHR23155:SF570",KOG4658,NA,NA,GO:0043531,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,LOC_Os11g45180.1,NA,"NBS-LRR disease resistance protein, putative, expressed",-4445,-10221,4445
Chr08K,53703347,53723347,20001,-,spliceSite,1329,100761,Pavir.8KG398445,2.362555496125303,53713347,Chr08K_53713347,15,9,53718202,53718416,215,+,41644550,Pavir.8KG398445.1,Pavir.8KG398445.1.p,NA,"PTHR33248,PTHR33248:SF2",NA,NA,NA,NA,NA,NA,NA,LOC_Os02g30480.1,NA,"retrotransposon protein, putative, unclassified, expressed",-4855,-5069,4855
Chr08K,53703347,53723347,20001,-,spliceSite,1329,100762,Pavir.8KG398430,2.362555496125303,53713347,Chr08K_53713347,15,9,53717792,53723568,5777,+,41640271,Pavir.8KG398430.1,Pavir.8KG398430.1.p,PF00931,"PTHR23155,PTHR23155:SF570",KOG4658,NA,NA,GO:0043531,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,LOC_Os11g45180.1,NA,"NBS-LRR disease resistance protein, putative, expressed",-4445,-10221,4445
Chr08K,54193532,54213532,20001,-,spliceSite,1330,100776,Pavir.8KG386100,2.163906458999791,54203532,Chr08K_54203532,15,9,54193738,54194785,1048,+,41642403,Pavir.8KG386100.1,Pavir.8KG386100.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9794,8747,8747
Chr08K,54193532,54213532,20001,-,spliceSite,1330,100777,Pavir.8KG386115,2.163906458999791,54203532,Chr08K_54203532,15,9,54196774,54200966,4193,+,41644033,Pavir.8KG386115.1,Pavir.8KG386115.1.p,PF07714,"PTHR23257,PTHR23257:SF485",NA,2.7.11.1,NA,"GO:0006468,GO:0004672",AT5G49470.3,NA,PAS domain-containing protein tyrosine kinase family protein,LOC_Os11g45280.2,NA,"protein kinase family protein, putative, expressed",6758,2566,2566
Chr08K,54193532,54213532,20001,-,spliceSite,1330,100778,Pavir.8KG386130,2.163906458999791,54203532,Chr08K_54203532,15,9,54201997,54204469,2473,+,41642295,Pavir.8KG386130.1,Pavir.8KG386130.1.p,PF07714,"PTHR23257,PTHR23257:SF485",NA,2.7.11.1,NA,"GO:0006468,GO:0004672",AT5G49470.3,NA,PAS domain-containing protein tyrosine kinase family protein,LOC_Os12g37570.1,NA,"protein kinase family protein, putative, expressed",1535,-937,937
Chr08K,54193532,54213532,20001,-,spliceSite,1330,100779,Pavir.8KG384515,2.163906458999791,54203532,Chr08K_54203532,15,9,54205804,54208512,2709,+,41643143,Pavir.8KG384515.1,Pavir.8KG384515.1.p,NA,"PTHR11439,PTHR11439:SF185",NA,NA,NA,NA,NA,NA,NA,LOC_Os12g41350.2,NA,"meiotic asynaptic mutant 1, putative, expressed",-2272,-4980,2272
Chr08K,54193532,54213532,20001,-,spliceSite,1330,100780,Pavir.8KG386500,2.163906458999791,54203532,Chr08K_54203532,15,9,54212917,54216512,3596,+,41639978,Pavir.8KG386500.2,Pavir.8KG386500.2.p,PF00249,"PTHR12374,PTHR12374:SF19",NA,NA,NA,NA,AT5G47390.1,NA,myb-like transcription factor family protein,LOC_Os10g41260.1,NA,"MYB family transcription factor, putative, expressed",-9385,-12980,9385
Chr08K,54193532,54213532,20001,+,spliceSite,1330,103207,Pavir.8KG384500,2.163906458999791,54203532,Chr08K_54203532,15,9,54204735,54205850,1116,-,41643647,Pavir.8KG384500.2,Pavir.8KG384500.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1203,-2318,1203
Chr08K,54193532,54213532,20001,+,spliceSite,1330,103208,Pavir.8KG384600,2.163906458999791,54203532,Chr08K_54203532,15,9,54212237,54212911,675,-,41641454,Pavir.8KG384600.1,Pavir.8KG384600.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os11g45320.1,NA,expressed protein,-8705,-9379,8705
Chr08K,54205391,54225391,20001,-,spliceSite,1331,100779,Pavir.8KG384515,2.0224129149727856,54215391,Chr08K_54215391,15,8,54205804,54208512,2709,+,41643143,Pavir.8KG384515.1,Pavir.8KG384515.1.p,NA,"PTHR11439,PTHR11439:SF185",NA,NA,NA,NA,NA,NA,NA,LOC_Os12g41350.2,NA,"meiotic asynaptic mutant 1, putative, expressed",9587,6879,6879
Chr08K,54205391,54225391,20001,-,spliceSite,1331,100780,Pavir.8KG386500,2.0224129149727856,54215391,Chr08K_54215391,15,8,54212917,54216512,3596,+,41639978,Pavir.8KG386500.2,Pavir.8KG386500.2.p,PF00249,"PTHR12374,PTHR12374:SF19",NA,NA,NA,NA,AT5G47390.1,NA,myb-like transcription factor family protein,LOC_Os10g41260.1,NA,"MYB family transcription factor, putative, expressed",2474,-1121,1121
Chr08K,54205391,54225391,20001,-,spliceSite,1331,100781,Pavir.8KG385000,2.0224129149727856,54215391,Chr08K_54215391,15,8,54219396,54221793,2398,+,41640334,Pavir.8KG385000.1,Pavir.8KG385000.1.p,NA,PTHR33120,NA,NA,NA,NA,NA,NA,NA,LOC_Os02g12480.1,NA,expressed protein,-4005,-6402,4005
Chr08K,54205391,54225391,20001,-,spliceSite,1331,100782,Pavir.8KG385100,2.0224129149727856,54215391,Chr08K_54215391,15,8,54223659,54226697,3039,+,41644437,Pavir.8KG385100.1,Pavir.8KG385100.1.p,PF00857,"PTHR11080,PTHR11080:SF24",NA,NA,NA,"GO:0008152,GO:0003824",AT2G22570.1,"ATNIC1,NIC1",nicotinamidase 1,LOC_Os02g39400.1,NA,"isochorismatase family protein, putative, expressed",-8268,-11306,8268
Chr08K,54205391,54225391,20001,-,spliceSite,1331,100783,Pavir.8KG385100,2.0224129149727856,54215391,Chr08K_54215391,15,8,54223659,54226697,3039,+,41644437,Pavir.8KG385100.1,Pavir.8KG385100.1.p,PF00857,"PTHR11080,PTHR11080:SF24",NA,NA,NA,"GO:0008152,GO:0003824",AT2G22570.1,"ATNIC1,NIC1",nicotinamidase 1,LOC_Os02g39400.1,NA,"isochorismatase family protein, putative, expressed",-8268,-11306,8268
Chr08K,54205391,54225391,20001,+,spliceSite,1331,103207,Pavir.8KG384500,2.0224129149727856,54215391,Chr08K_54215391,15,8,54204735,54205850,1116,-,41643647,Pavir.8KG384500.2,Pavir.8KG384500.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10656,9541,9541
Chr08K,54205391,54225391,20001,+,spliceSite,1331,103208,Pavir.8KG384600,2.0224129149727856,54215391,Chr08K_54215391,15,8,54212237,54212911,675,-,41641454,Pavir.8KG384600.1,Pavir.8KG384600.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os11g45320.1,NA,expressed protein,3154,2480,2480
Chr08K,54211579,54231579,20001,-,spliceSite,1332,100780,Pavir.8KG386500,2.4842601271737426,54221579,Chr08K_54221579,15,5,54212917,54216512,3596,+,41639978,Pavir.8KG386500.2,Pavir.8KG386500.2.p,PF00249,"PTHR12374,PTHR12374:SF19",NA,NA,NA,NA,AT5G47390.1,NA,myb-like transcription factor family protein,LOC_Os10g41260.1,NA,"MYB family transcription factor, putative, expressed",8662,5067,5067
Chr08K,54211579,54231579,20001,-,spliceSite,1332,100781,Pavir.8KG385000,2.4842601271737426,54221579,Chr08K_54221579,15,5,54219396,54221793,2398,+,41640334,Pavir.8KG385000.1,Pavir.8KG385000.1.p,NA,PTHR33120,NA,NA,NA,NA,NA,NA,NA,LOC_Os02g12480.1,NA,expressed protein,2183,-214,214
Chr08K,54211579,54231579,20001,-,spliceSite,1332,100782,Pavir.8KG385100,2.4842601271737426,54221579,Chr08K_54221579,15,5,54223659,54226697,3039,+,41644437,Pavir.8KG385100.1,Pavir.8KG385100.1.p,PF00857,"PTHR11080,PTHR11080:SF24",NA,NA,NA,"GO:0008152,GO:0003824",AT2G22570.1,"ATNIC1,NIC1",nicotinamidase 1,LOC_Os02g39400.1,NA,"isochorismatase family protein, putative, expressed",-2080,-5118,2080
Chr08K,54211579,54231579,20001,-,spliceSite,1332,100783,Pavir.8KG385100,2.4842601271737426,54221579,Chr08K_54221579,15,5,54223659,54226697,3039,+,41644437,Pavir.8KG385100.1,Pavir.8KG385100.1.p,PF00857,"PTHR11080,PTHR11080:SF24",NA,NA,NA,"GO:0008152,GO:0003824",AT2G22570.1,"ATNIC1,NIC1",nicotinamidase 1,LOC_Os02g39400.1,NA,"isochorismatase family protein, putative, expressed",-2080,-5118,2080
Chr08K,54211579,54231579,20001,+,spliceSite,1332,103208,Pavir.8KG384600,2.4842601271737426,54221579,Chr08K_54221579,15,5,54212237,54212911,675,-,41641454,Pavir.8KG384600.1,Pavir.8KG384600.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os11g45320.1,NA,expressed protein,9342,8668,8668
Chr08K,54211579,54231579,20001,+,spliceSite,1332,103209,Pavir.8KG385115,2.4842601271737426,54221579,Chr08K_54221579,15,5,54227804,54228447,644,-,41641370,Pavir.8KG385115.1,Pavir.8KG385115.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6225,-6868,6225
Chr08N,535684,555684,20001,+,spliceSite,1333,103325,Pavir.8NG004600,2.0879559046329073,545684,Chr08N_545684,16,9,534114,536879,2766,+,41634293,Pavir.8NG004600.1,Pavir.8NG004600.1.p,PF03195,"PTHR31301,PTHR31301:SF4",NA,NA,NA,NA,AT2G30130.1,"ASL5,LBD12,PCK1",Lateral organ boundaries (LOB) domain family protein,LOC_Os05g27980.1,NA,"DUF260 domain containing protein, putative, expressed",11570,8805,8805
Chr08N,535684,555684,20001,+,spliceSite,1333,103326,Pavir.8NG004400,2.0879559046329073,545684,Chr08N_545684,16,9,549057,550123,1067,+,41633218,Pavir.8NG004400.1,Pavir.8NG004400.1.p,PF13839,"PTHR32285,PTHR32285:SF46",NA,NA,NA,NA,AT2G38320.1,TBL34,TRICHOME BIREFRINGENCE-LIKE 34,LOC_Os11g01570.1,NA,"PMR5, putative, expressed",-3373,-4439,3373
Chr08N,1547945,1567945,20001,+,spliceSite,1334,103410,Pavir.8NG025701,2.1750541709628215,1557945,Chr08N_1557945,16,9,1546281,1556580,10300,+,41631307,Pavir.8NG025701.1,Pavir.8NG025701.1.p,PF04177,"PTHR10933,PTHR10933:SF9",KOG2830,NA,NA,GO:0009966,AT5G53000.1,TAP46,2A phosphatase associated protein of 46 kD,LOC_Os12g04290.1,NA,"PP2A regulatory subunit TAP46, putative, expressed",11664,1365,1365
Chr08N,1547945,1567945,20001,+,spliceSite,1334,103411,Pavir.8NG025701,2.1750541709628215,1557945,Chr08N_1557945,16,9,1546281,1556580,10300,+,41631307,Pavir.8NG025701.1,Pavir.8NG025701.1.p,PF04177,"PTHR10933,PTHR10933:SF9",KOG2830,NA,NA,GO:0009966,AT5G53000.1,TAP46,2A phosphatase associated protein of 46 kD,LOC_Os12g04290.1,NA,"PP2A regulatory subunit TAP46, putative, expressed",11664,1365,1365
Chr08N,1547945,1567945,20001,+,spliceSite,1334,103412,Pavir.8NG025702,2.1750541709628215,1557945,Chr08N_1557945,16,9,1548804,1549721,918,+,41630939,Pavir.8NG025702.1,Pavir.8NG025702.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9141,8224,8224
Chr08N,1547945,1567945,20001,+,spliceSite,1334,103413,Pavir.8NG026900,2.1750541709628215,1557945,Chr08N_1557945,16,9,1562426,1563478,1053,+,41632341,Pavir.8NG026900.1,Pavir.8NG026900.1.p,PF13499,"PTHR10891,PTHR10891:SF590",NA,NA,K13448,NA,AT3G10190.1,NA,Calcium-binding EF-hand family protein,LOC_Os12g04360.1,NA,"calmodulin-like protein 1, putative, expressed",-4481,-5533,4481
Chr08N,1547945,1567945,20001,+,spliceSite,1334,105462,Pavir.8NG026901,2.1750541709628215,1557945,Chr08N_1557945,16,9,1566590,1567047,458,-,41632240,Pavir.8NG026901.1,Pavir.8NG026901.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8645,-9102,8645
Chr08N,2057088,2077088,20001,*,intergenic,1335,NA,NA,2.1401071632707773,2067088,Chr08N_2067088,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,2075344,2095344,20001,+,spliceSite,1336,103448,Pavir.8NG034601,2.217458455948888,2085344,Chr08N_2085344,16,9,2089946,2090651,706,+,41630938,Pavir.8NG034601.1,Pavir.8NG034601.1.p,NA,"PTHR19446,PTHR19446:SF355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4602,-5307,4602
Chr08N,2429761,2449761,20001,+,spliceSite,1337,105533,Pavir.8NG234000,2.9525532088093716,2439761,Chr08N_2439761,16,5,2431529,2434630,3102,-,41631178,Pavir.8NG234000.1,Pavir.8NG234000.1.p,"PF07645,PF13947,PF00069","PTHR27005,PTHR27005:SF3",KOG1187,2.7.11.1,NA,"GO:0005509,GO:0030247,GO:0006468,GO:0005524,GO:0004672",AT1G21230.1,WAK5,wall associated kinase 5,LOC_Os02g02120.1,NA,"OsWAK11 - OsWAK receptor-like protein kinase, expressed",8232,5131,5131
Chr08N,2429761,2449761,20001,+,spliceSite,1337,105534,Pavir.8NG234001,2.9525532088093716,2439761,Chr08N_2439761,16,5,2443635,2447594,3960,-,41630930,Pavir.8NG234001.1,Pavir.8NG234001.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3874,-7833,3874
Chr08N,2429761,2449761,20001,+,spliceSite,1337,105535,Pavir.8NG234100,2.9525532088093716,2439761,Chr08N_2439761,16,5,2449062,2455615,6554,-,41634401,Pavir.8NG234100.2,Pavir.8NG234100.2.p,NA,"PTHR33110,PTHR33110:SF5",NA,NA,NA,NA,NA,NA,NA,LOC_Os11g05590.1,NA,expressed protein,-9301,-15854,9301
Chr08N,2453867,2473867,20001,+,spliceSite,1338,103471,Pavir.8NG234101,2.483131722367081,2463867,Chr08N_2463867,16,6,2460730,2462666,1937,+,41633148,Pavir.8NG234101.1,Pavir.8NG234101.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3137,1201,1201
Chr08N,2453867,2473867,20001,+,spliceSite,1338,103472,Pavir.8NG052900,2.483131722367081,2463867,Chr08N_2463867,16,6,2470706,2473082,2377,+,41631702,Pavir.8NG052900.1,Pavir.8NG052900.1.p,PF02365,"PTHR31989,PTHR31989:SF24",NA,NA,NA,"GO:0006355,GO:0003677",AT3G44350.2,"anac061,NAC061",NAC domain containing protein 61,LOC_Os11g05614.1,NA,"no apical meristem protein, putative, expressed",-6839,-9215,6839
