CHR,region_start,region_end,width,region_strand,Annotation,QUERYID,TXID,Gene ID,log10BF_All,POS,marker.ID,CHRN,NumSigCond_All,gene_start,gene_end,gene_width,gene_strand,pacId,transcriptName,peptideName,Pfam,Panther Categories,KOG,ec,KO,GO,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice homolog,Rice gene name,Rice gene annotation,d2_start,d2_end,distance from gene
Chr08N,1547945,1567945,20001,+,spliceSite,1647,103411,Pavir.8NG025701,2.795186255172853,1557945,Chr08N_1557945,16,9,1546281,1556580,10300,+,41631307,Pavir.8NG025701.1,Pavir.8NG025701.1.p,PF04177,"PTHR10933,PTHR10933:SF9",KOG2830,NA,NA,GO:0009966,AT5G53000.1,TAP46,2A phosphatase associated protein of 46 kD,LOC_Os12g04290.1,NA,"PP2A regulatory subunit TAP46, putative, expressed",11664,1365,1365
Chr08N,1547945,1567945,20001,+,spliceSite,1647,103412,Pavir.8NG025702,2.795186255172853,1557945,Chr08N_1557945,16,9,1548804,1549721,918,+,41630939,Pavir.8NG025702.1,Pavir.8NG025702.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9141,8224,8224
Chr08N,1547945,1567945,20001,+,spliceSite,1647,103413,Pavir.8NG026900,2.795186255172853,1557945,Chr08N_1557945,16,9,1562426,1563478,1053,+,41632341,Pavir.8NG026900.1,Pavir.8NG026900.1.p,PF13499,"PTHR10891,PTHR10891:SF590",NA,NA,K13448,NA,AT3G10190.1,NA,Calcium-binding EF-hand family protein,LOC_Os12g04360.1,NA,"calmodulin-like protein 1, putative, expressed",-4481,-5533,4481
Chr08N,1547945,1567945,20001,+,spliceSite,1647,105462,Pavir.8NG026901,2.795186255172853,1557945,Chr08N_1557945,16,9,1566590,1567047,458,-,41632240,Pavir.8NG026901.1,Pavir.8NG026901.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8645,-9102,8645
Chr08N,2075344,2095344,20001,+,spliceSite,1648,103448,Pavir.8NG034601,2.115405217256296,2085344,Chr08N_2085344,16,9,2089946,2090651,706,+,41630938,Pavir.8NG034601.1,Pavir.8NG034601.1.p,NA,"PTHR19446,PTHR19446:SF355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4602,-5307,4602
Chr08N,2454825,2474825,20001,+,spliceSite,1649,103471,Pavir.8NG234101,5.514500455849016,2464825,Chr08N_2464825,16,7,2460730,2462666,1937,+,41633148,Pavir.8NG234101.1,Pavir.8NG234101.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4095,2159,2159
Chr08N,2454825,2474825,20001,+,spliceSite,1649,103472,Pavir.8NG052900,5.514500455849016,2464825,Chr08N_2464825,16,7,2470706,2473082,2377,+,41631702,Pavir.8NG052900.1,Pavir.8NG052900.1.p,PF02365,"PTHR31989,PTHR31989:SF24",NA,NA,NA,"GO:0006355,GO:0003677",AT3G44350.2,"anac061,NAC061",NAC domain containing protein 61,LOC_Os11g05614.1,NA,"no apical meristem protein, putative, expressed",-5881,-8257,5881
Chr08N,2454825,2474825,20001,+,spliceSite,1649,105535,Pavir.8NG234100,5.514500455849016,2464825,Chr08N_2464825,16,7,2449062,2455615,6554,-,41634401,Pavir.8NG234100.2,Pavir.8NG234100.2.p,NA,"PTHR33110,PTHR33110:SF5",NA,NA,NA,NA,NA,NA,NA,LOC_Os11g05590.1,NA,expressed protein,15763,9210,9210
Chr08N,2497832,2517832,20001,+,spliceSite,1650,105536,Pavir.8NG052902,4.687725906492077,2507832,Chr08N_2507832,16,3,2500662,2501915,1254,-,41631230,Pavir.8NG052902.1,Pavir.8NG052902.1.p,NA,"PTHR33736,PTHR33736:SF2",NA,NA,NA,NA,AT2G36090.1,NA,F-box family protein,LOC_Os11g05660.1,NA,"OsFBX396 - F-box domain containing protein, expressed",7170,5917,5917
Chr08N,3090280,3110280,20001,+,spliceSite,1651,103505,Pavir.8NG046300,3.01694758029102,3100280,Chr08N_3100280,16,2,3102718,3120550,17833,+,41631877,Pavir.8NG046300.1,Pavir.8NG046300.1.p,PF00170,"PTHR13690,PTHR13690:SF86",NA,NA,NA,"GO:0043565,GO:0006355,GO:0003700",AT1G43700.1,"SUE3,VIP1",VIRE2-interacting protein 1,LOC_Os12g06520.1,NA,"bZIP transcription factor domain containing protein, expressed",-2438,-20270,2438
Chr08N,3453751,3473751,20001,*,intergenic,1652,NA,NA,3.7395901879652893,3463751,Chr08N_3463751,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,4992007,5012007,20001,+,spliceSite,1653,103590,Pavir.8NG066000,2.4362111570327487,5002007,Chr08N_5002007,16,9,5007560,5012659,5100,+,41632560,Pavir.8NG066000.1,Pavir.8NG066000.1.p,PF00501,"PTHR24096,PTHR24096:SF181",NA,6.2.1.3,K01897,"GO:0008152,GO:0003824",AT1G77590.1,LACS9,long chain acyl-CoA synthetase 9,LOC_Os12g07110.2,NA,"acyl-CoA synthetase protein, putative, expressed",-5553,-10652,5553
Chr08N,5005212,5025212,20001,+,spliceSite,1654,103590,Pavir.8NG066000,2.22080439471794,5015212,Chr08N_5015212,16,9,5007560,5012659,5100,+,41632560,Pavir.8NG066000.1,Pavir.8NG066000.1.p,PF00501,"PTHR24096,PTHR24096:SF181",NA,6.2.1.3,K01897,"GO:0008152,GO:0003824",AT1G77590.1,LACS9,long chain acyl-CoA synthetase 9,LOC_Os12g07110.2,NA,"acyl-CoA synthetase protein, putative, expressed",7652,2553,2553
Chr08N,5005212,5025212,20001,+,spliceSite,1654,105605,Pavir.8NG057700,2.22080439471794,5015212,Chr08N_5015212,16,9,5013187,5015622,2436,-,41633577,Pavir.8NG057700.1,Pavir.8NG057700.1.p,PF00137,"PTHR10263,PTHR10263:SF19",KOG0232,NA,K02155,"GO:0033177,GO:0015991,GO:0015078",AT1G19910.1,"ATVHA-C2,AVA-2PE,AVA-P2","ATPase, F0/V0 complex, subunit C protein",LOC_Os11g06890.1,NA,"vacuolar ATP synthase, putative, expressed",2025,-410,410
Chr08N,5005212,5025212,20001,+,spliceSite,1654,105606,Pavir.8NG057701,2.22080439471794,5015212,Chr08N_5015212,16,9,5016264,5017258,995,-,41632382,Pavir.8NG057701.1,Pavir.8NG057701.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os01g57968.1,NA,expressed protein,-1052,-2046,1052
Chr08N,5034062,5054062,20001,+,spliceSite,1655,105607,Pavir.8NG066300,2.0684646965936295,5044062,Chr08N_5044062,16,9,5027937,5039785,11849,-,41631684,Pavir.8NG066300.1,Pavir.8NG066300.1.p,PF01425,"PTHR11895,PTHR11895:SF67",KOG1211,3.5.1.99,NA,GO:0016884,AT5G64440.1,"AtFAAH,FAAH",fatty acid amide hydrolase,LOC_Os11g06900.1,NA,"amidase family protein, putative, expressed",16125,4277,4277
Chr08N,5034062,5054062,20001,+,spliceSite,1655,105608,Pavir.8NG066300,2.0684646965936295,5044062,Chr08N_5044062,16,9,5027937,5039785,11849,-,41631684,Pavir.8NG066300.1,Pavir.8NG066300.1.p,PF01425,"PTHR11895,PTHR11895:SF67",KOG1211,3.5.1.99,NA,GO:0016884,AT5G64440.1,"AtFAAH,FAAH",fatty acid amide hydrolase,LOC_Os11g06900.1,NA,"amidase family protein, putative, expressed",16125,4277,4277
Chr08N,5551135,5571135,20001,+,spliceSite,1656,103618,Pavir.8NG085000,3.93959050917977,5561135,Chr08N_5561135,16,5,5559441,5560516,1076,+,41630787,Pavir.8NG085000.1,Pavir.8NG085000.1.p,NA,"PTHR36482,PTHR36482:SF1",NA,NA,NA,NA,NA,NA,NA,LOC_Os04g24469.1,NA,"jasmonate-induced protein, putative, expressed",1694,619,619
Chr08N,5551135,5571135,20001,+,spliceSite,1656,103619,Pavir.8NG084900,3.93959050917977,5561135,Chr08N_5561135,16,5,5562426,5564519,2094,+,41632062,Pavir.8NG084900.1,Pavir.8NG084900.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os04g24340.1,NA,"phytase, putative, expressed",-1291,-3384,1291
Chr08N,5551135,5571135,20001,+,spliceSite,1656,103620,Pavir.8NG084900,3.93959050917977,5561135,Chr08N_5561135,16,5,5562426,5564519,2094,+,41632062,Pavir.8NG084900.1,Pavir.8NG084900.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os04g24340.1,NA,"phytase, putative, expressed",-1291,-3384,1291
Chr08N,5551135,5571135,20001,+,spliceSite,1656,103621,Pavir.8NG084900,3.93959050917977,5561135,Chr08N_5561135,16,5,5562426,5564519,2094,+,41632062,Pavir.8NG084900.1,Pavir.8NG084900.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os04g24340.1,NA,"phytase, putative, expressed",-1291,-3384,1291
Chr08N,5551135,5571135,20001,+,spliceSite,1656,103622,Pavir.8NG084901,3.93959050917977,5561135,Chr08N_5561135,16,5,5567182,5567791,610,+,41633752,Pavir.8NG084901.1,Pavir.8NG084901.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6047,-6656,6047
Chr08N,6048347,6068347,20001,+,spliceSite,1657,105709,Pavir.8NG064300,2.2237433573035177,6058347,Chr08N_6058347,16,6,6058878,6063454,4577,-,41632342,Pavir.8NG064300.2,Pavir.8NG064300.2.p,"PF00005,PF01061","PTHR19241,PTHR19241:SF225",KOG0061,NA,NA,"GO:0016887,GO:0005524,GO:0016020",AT1G71960.1,"ABCG25,ATABCG25",ATP-binding casette family G25,LOC_Os11g07600.1,NA,"ABC-2 type transporter domain containing protein, expressed",-531,-5107,531
Chr08N,6064767,6084767,20001,*,intergenic,1658,NA,NA,2.5384628049948814,6074767,Chr08N_6074767,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,6389333,6409333,20001,*,intergenic,1659,NA,NA,3.026270470286747,6399333,Chr08N_6399333,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,7604531,7624531,20001,+,spliceSite,1660,103724,Pavir.8NG076100,2.082409927967055,7614531,Chr08N_7614531,16,9,7607814,7609766,1953,+,41632584,Pavir.8NG076100.1,Pavir.8NG076100.1.p,PF01490,"PTHR22950,PTHR22950:SF250",KOG1303,NA,NA,NA,AT5G09220.1,AAP2,amino acid permease 2,LOC_Os11g09020.1,NA,"amino acid transporter, putative, expressed",6717,4765,4765
Chr08N,7604531,7624531,20001,+,spliceSite,1660,103725,Pavir.8NG076200,2.082409927967055,7614531,Chr08N_7614531,16,9,7624037,7626496,2460,+,41634656,Pavir.8NG076200.1,Pavir.8NG076200.1.p,PF01490,"PTHR22950,PTHR22950:SF290",KOG1303,NA,NA,NA,AT5G09220.1,AAP2,amino acid permease 2,LOC_Os11g09020.1,NA,"amino acid transporter, putative, expressed",-9506,-11965,9506
Chr08N,7604531,7624531,20001,+,spliceSite,1660,103726,Pavir.8NG076200,2.082409927967055,7614531,Chr08N_7614531,16,9,7624037,7626496,2460,+,41634656,Pavir.8NG076200.1,Pavir.8NG076200.1.p,PF01490,"PTHR22950,PTHR22950:SF290",KOG1303,NA,NA,NA,AT5G09220.1,AAP2,amino acid permease 2,LOC_Os11g09020.1,NA,"amino acid transporter, putative, expressed",-9506,-11965,9506
Chr08N,7604531,7624531,20001,+,spliceSite,1660,103727,Pavir.8NG076200,2.082409927967055,7614531,Chr08N_7614531,16,9,7624037,7626496,2460,+,41634656,Pavir.8NG076200.1,Pavir.8NG076200.1.p,PF01490,"PTHR22950,PTHR22950:SF290",KOG1303,NA,NA,NA,AT5G09220.1,AAP2,amino acid permease 2,LOC_Os11g09020.1,NA,"amino acid transporter, putative, expressed",-9506,-11965,9506
Chr08N,10430821,10450821,20001,*,intergenic,1661,NA,NA,2.577426367843778,10440821,Chr08N_10440821,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,10739491,10759491,20001,*,intergenic,1662,NA,NA,3.437361384190877,10749491,Chr08N_10749491,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,11159498,11179498,20001,*,intergenic,1663,NA,NA,2.138805734097391,11169498,Chr08N_11169498,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,11918712,11938712,20001,+,spliceSite,1664,105921,Pavir.8NG187300,2.2481579584020785,11928712,Chr08N_11928712,16,9,11923469,11925613,2145,-,41632164,Pavir.8NG187300.2,Pavir.8NG187300.2.p,PF00657,"PTHR22835,PTHR22835:SF189",NA,3.1.1.49,NA,GO:0016788,AT1G31550.2,NA,GDSL-like Lipase/Acylhydrolase superfamily protein,LOC_Os03g25030.1,NA,"GDSL-like lipase/acylhydrolase, putative, expressed",5243,3099,3099
Chr08N,12067072,12087072,20001,+,spliceSite,1665,103887,Pavir.8NG063801,3.917302732057191,12077072,Chr08N_12077072,16,9,12086436,12088128,1693,+,41631317,Pavir.8NG063801.1,Pavir.8NG063801.1.p,NA,"PTHR22930,PTHR22930:SF55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9364,-11056,9364
Chr08N,12067072,12087072,20001,+,spliceSite,1665,105929,Pavir.8NG063800,3.917302732057191,12077072,Chr08N_12077072,16,9,12083348,12085453,2106,-,41632469,Pavir.8NG063800.1,Pavir.8NG063800.1.p,PF03140,"PTHR31549,PTHR31549:SF9",NA,NA,NA,NA,AT3G02645.1,NA,Plant protein of unknown function (DUF247),LOC_Os08g07040.1,NA,"plant protein of unknown function domain containing protein, expressed",-6276,-8381,6276
Chr08N,12294447,12314447,20001,+,spliceSite,1666,103895,Pavir.8NG193900,5.505337345344395,12304447,Chr08N_12304447,16,7,12297502,12298953,1452,+,41631548,Pavir.8NG193900.2,Pavir.8NG193900.2.p,"PF08263,PF13855","PTHR27000,PTHR27000:SF214",KOG0617,2.7.11.1,NA,GO:0005515,AT5G20480.1,EFR,EF-TU receptor,LOC_Os04g14570.1,NA,expressed protein,6945,5494,5494
Chr08N,12294447,12314447,20001,+,spliceSite,1666,103896,Pavir.8NG064200,5.505337345344395,12304447,Chr08N_12304447,16,7,12297502,12301192,3691,+,41633522,Pavir.8NG064200.2,Pavir.8NG064200.2.p,"PF13855,PF07714","PTHR27000,PTHR27000:SF98",KOG1187,2.7.11.1,NA,"GO:0005515,GO:0006468,GO:0004672",AT3G47570.1,NA,Leucine-rich repeat protein kinase family protein,LOC_Os11g46980.1,NA,"receptor-like protein kinase 2 precursor, putative, expressed",6945,3255,3255
Chr08N,12294447,12314447,20001,+,spliceSite,1666,105930,Pavir.8NG064201,5.505337345344395,12304447,Chr08N_12304447,16,7,12305712,12308428,2717,-,41631778,Pavir.8NG064201.1,Pavir.8NG064201.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1265,-3981,1265
Chr08N,12294447,12314447,20001,+,spliceSite,1666,105931,Pavir.8NG194200,5.505337345344395,12304447,Chr08N_12304447,16,7,12309688,12311796,2109,-,41634341,Pavir.8NG194200.1,Pavir.8NG194200.1.p,NA,"PTHR35163,PTHR35163:SF1",NA,NA,NA,NA,NA,NA,NA,LOC_Os05g04390.1,NA,expressed protein,-5241,-7349,5241
Chr08N,12518664,12538664,20001,+,spliceSite,1667,105949,Pavir.8NG242900,2.446552308988693,12528664,Chr08N_12528664,16,9,12525358,12534756,9399,-,41633007,Pavir.8NG242900.2,Pavir.8NG242900.2.p,"PF07714,PF13855,PF00931","PTHR23155,PTHR23155:SF557",KOG4658,NA,NA,"GO:0006468,GO:0004672,GO:0005515,GO:0043531",AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,LOC_Os11g10550.1,NA,"NBS-LRR disease resistance protein, putative, expressed",3306,-6092,3306
Chr08N,13128139,13148139,20001,+,spliceSite,1668,103925,Pavir.8NG190800,2.03362663641514,13138139,Chr08N_13138139,16,9,13110347,13135047,24701,+,41630726,Pavir.8NG190800.1,Pavir.8NG190800.1.p,PF00069,"PTHR27002,PTHR27002:SF111",KOG1187,3.1.4.46,NA,"GO:0006468,GO:0005524,GO:0004672",AT4G04540.1,CRK39,cysteine-rich RLK (RECEPTOR-like protein kinase) 39,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",27792,3092,3092
Chr08N,13128139,13148139,20001,+,spliceSite,1668,103926,Pavir.8NG190801,2.03362663641514,13138139,Chr08N_13138139,16,9,13142837,13147523,4687,+,41632979,Pavir.8NG190801.1,Pavir.8NG190801.1.p,PF07714,"PTHR27002,PTHR27002:SF111",KOG1187,2.7.11.1,NA,"GO:0006468,GO:0004672",AT4G23180.1,"CRK10,RLK4",cysteine-rich RLK (RECEPTOR-like protein kinase) 10,LOC_Os04g30030.1,NA,"cysteine-rich receptor-like protein kinase 12 precursor, putative, expressed",-4698,-9384,4698
Chr08N,13651620,13671620,20001,*,intergenic,1669,NA,NA,2.3776056132076175,13661620,Chr08N_13661620,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,15504760,15524760,20001,+,spliceSite,1670,106068,Pavir.8NG161000,2.4692115611530063,15514760,Chr08N_15514760,16,9,15504732,15513292,8561,-,41634530,Pavir.8NG161000.2,Pavir.8NG161000.2.p,PF00931,"PTHR23155,PTHR23155:SF402",KOG4658,NA,NA,GO:0043531,AT3G07040.1,"RPM1,RPS3",NB-ARC domain-containing disease resistance protein,LOC_Os08g14850.1,NA,"resistance protein, putative, expressed",10028,1468,1468
Chr08N,15504760,15524760,20001,+,spliceSite,1670,106069,Pavir.8NG161000,2.4692115611530063,15514760,Chr08N_15514760,16,9,15504732,15513292,8561,-,41634530,Pavir.8NG161000.2,Pavir.8NG161000.2.p,PF00931,"PTHR23155,PTHR23155:SF402",KOG4658,NA,NA,GO:0043531,AT3G07040.1,"RPM1,RPS3",NB-ARC domain-containing disease resistance protein,LOC_Os08g14850.1,NA,"resistance protein, putative, expressed",10028,1468,1468
Chr08N,15518228,15538228,20001,*,intergenic,1671,NA,NA,2.27039338341779,15528228,Chr08N_15528228,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,17520559,17540559,20001,+,spliceSite,1672,104134,Pavir.8NG177100,3.0034522414214235,17530559,Chr08N_17530559,16,9,17539233,17540049,817,+,41634152,Pavir.8NG177100.1,Pavir.8NG177100.1.p,NA,NA,NA,NA,NA,NA,AT1G80730.1,"ATZFP1,ZFP1",zinc-finger protein 1,LOC_Os09g26200.1,NA,"ZOS9-11 - C2H2 zinc finger protein, expressed",-8674,-9490,8674
Chr08N,17520559,17540559,20001,+,spliceSite,1672,106141,Pavir.8NG184500,3.0034522414214235,17530559,Chr08N_17530559,16,9,17511924,17530285,18362,-,41631950,Pavir.8NG184500.2,Pavir.8NG184500.2.p,"PF12498,PF00170","PTHR22952,PTHR22952:SF165",NA,NA,NA,"GO:0043565,GO:0006355,GO:0003700",AT5G28770.2,"AtbZIP63,BZO2H3",bZIP transcription factor family protein,LOC_Os12g40920.1,NA,"bZIP transcription factor domain containing protein, expressed",18635,274,274
Chr08N,17520559,17540559,20001,+,spliceSite,1672,106142,Pavir.8NG184500,3.0034522414214235,17530559,Chr08N_17530559,16,9,17511924,17530285,18362,-,41631950,Pavir.8NG184500.2,Pavir.8NG184500.2.p,"PF12498,PF00170","PTHR22952,PTHR22952:SF165",NA,NA,NA,"GO:0043565,GO:0006355,GO:0003700",AT5G28770.2,"AtbZIP63,BZO2H3",bZIP transcription factor family protein,LOC_Os12g40920.1,NA,"bZIP transcription factor domain containing protein, expressed",18635,274,274
Chr08N,17520559,17540559,20001,+,spliceSite,1672,106143,Pavir.8NG184500,3.0034522414214235,17530559,Chr08N_17530559,16,9,17511924,17530285,18362,-,41631950,Pavir.8NG184500.2,Pavir.8NG184500.2.p,"PF12498,PF00170","PTHR22952,PTHR22952:SF165",NA,NA,NA,"GO:0043565,GO:0006355,GO:0003700",AT5G28770.2,"AtbZIP63,BZO2H3",bZIP transcription factor family protein,LOC_Os12g40920.1,NA,"bZIP transcription factor domain containing protein, expressed",18635,274,274
Chr08N,17710407,17730407,20001,*,intergenic,1673,NA,NA,3.9123175292289103,17720407,Chr08N_17720407,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr08N,17715511,17735511,20001,+,spliceSite,1674,106150,Pavir.8NG164900,2.157743811093117,17725511,Chr08N_17725511,16,5,17731749,17739486,7738,-,41633352,Pavir.8NG164900.1,Pavir.8NG164900.1.p,PF00069,"PTHR27002,PTHR27002:SF111",NA,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672",AT1G11300.1,NA,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",-6238,-13975,6238
Chr08N,17715511,17735511,20001,+,spliceSite,1674,106151,Pavir.8NG164900,2.157743811093117,17725511,Chr08N_17725511,16,5,17731749,17739486,7738,-,41633352,Pavir.8NG164900.1,Pavir.8NG164900.1.p,PF00069,"PTHR27002,PTHR27002:SF111",NA,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672",AT1G11300.1,NA,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",-6238,-13975,6238
Chr08N,17715511,17735511,20001,+,spliceSite,1674,106152,Pavir.8NG164900,2.157743811093117,17725511,Chr08N_17725511,16,5,17731749,17739486,7738,-,41633352,Pavir.8NG164900.1,Pavir.8NG164900.1.p,PF00069,"PTHR27002,PTHR27002:SF111",NA,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672",AT1G11300.1,NA,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",-6238,-13975,6238
Chr08N,17715511,17735511,20001,+,spliceSite,1674,106153,Pavir.8NG164900,2.157743811093117,17725511,Chr08N_17725511,16,5,17731749,17739486,7738,-,41633352,Pavir.8NG164900.1,Pavir.8NG164900.1.p,PF00069,"PTHR27002,PTHR27002:SF111",NA,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672",AT1G11300.1,NA,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",-6238,-13975,6238
Chr08N,17715511,17735511,20001,+,spliceSite,1674,106154,Pavir.8NG164900,2.157743811093117,17725511,Chr08N_17725511,16,5,17731749,17739486,7738,-,41633352,Pavir.8NG164900.1,Pavir.8NG164900.1.p,PF00069,"PTHR27002,PTHR27002:SF111",NA,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672",AT1G11300.1,NA,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",-6238,-13975,6238
Chr08N,17715511,17735511,20001,+,spliceSite,1674,106155,Pavir.8NG164900,2.157743811093117,17725511,Chr08N_17725511,16,5,17731749,17739486,7738,-,41633352,Pavir.8NG164900.1,Pavir.8NG164900.1.p,PF00069,"PTHR27002,PTHR27002:SF111",NA,2.7.11.1,NA,"GO:0006468,GO:0005524,GO:0004672",AT1G11300.1,NA,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,LOC_Os11g11890.1,NA,"protein kinase domain containing protein, expressed",-6238,-13975,6238
Chr08N,19354888,19374888,20001,+,spliceSite,1675,104175,Pavir.8NG145700,3.537816552000319,19364888,Chr08N_19364888,16,9,19369781,19371063,1283,+,41630657,Pavir.8NG145700.1,Pavir.8NG145700.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4893,-6175,4893
Chr08N,19354888,19374888,20001,+,spliceSite,1675,106180,Pavir.8NG145701,3.537816552000319,19364888,Chr08N_19364888,16,9,19370271,19373652,3382,-,41632347,Pavir.8NG145701.1,Pavir.8NG145701.1.p,NA,"PTHR33075,PTHR33075:SF4",NA,NA,NA,NA,NA,NA,NA,LOC_Os02g25310.1,NA,"zinc knuckle family protein, expressed",-5383,-8764,5383
Chr08N,21076260,21096260,20001,+,spliceSite,1676,104202,Pavir.8NG246600,2.187351548798056,21086260,Chr08N_21086260,16,9,21078818,21079428,611,+,41631284,Pavir.8NG246600.1,Pavir.8NG246600.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7442,6832,6832
Chr08N,21076260,21096260,20001,+,spliceSite,1676,104203,Pavir.8NG246700,2.187351548798056,21086260,Chr08N_21086260,16,9,21094418,21096151,1734,+,41634426,Pavir.8NG246700.1,Pavir.8NG246700.1.p,PF00141,"PTHR31235,PTHR31235:SF16",NA,1.11.1.7,K00430,"GO:0055114,GO:0020037,GO:0006979,GO:0004601",AT4G25980.1,NA,Peroxidase superfamily protein,LOC_Os11g10460.1,NA,"peroxidase precursor, putative, expressed",-8158,-9891,8158
Chr08N,21076260,21096260,20001,+,spliceSite,1676,106219,Pavir.8NG170803,2.187351548798056,21086260,Chr08N_21086260,16,9,21076273,21077966,1694,-,41633310,Pavir.8NG170803.1,Pavir.8NG170803.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9987,8294,8294
Chr08N,21883225,21903225,20001,+,spliceSite,1677,104226,Pavir.8NG220901,2.2237010994662274,21893225,Chr08N_21893225,16,9,21890574,21891334,761,+,41630855,Pavir.8NG220901.1,Pavir.8NG220901.1.p,PF03018,"PTHR21495,PTHR21495:SF74",NA,NA,NA,NA,AT5G42510.1,NA,Disease resistance-responsive (dirigent-like protein) family protein,LOC_Os11g10800.1,NA,"dirigent, putative, expressed",2651,1891,1891
Chr08N,21883225,21903225,20001,+,spliceSite,1677,104228,Pavir.8NG244300,2.2237010994662274,21893225,Chr08N_21893225,16,9,21898413,21903972,5560,+,41633019,Pavir.8NG244300.2,Pavir.8NG244300.2.p,PF01866,"PTHR10762,PTHR10762:SF2",KOG2648,NA,K17866,GO:0017183,AT3G59630.1,NA,diphthamide synthesis DPH2 family protein,LOC_Os11g16430.1,NA,"diphthamide biosynthesis protein, putative, expressed",-5188,-10747,5188
Chr08N,21883225,21903225,20001,+,spliceSite,1677,106238,Pavir.8NG220900,2.2237010994662274,21893225,Chr08N_21893225,16,9,21880879,21883569,2691,-,41632922,Pavir.8NG220900.2,Pavir.8NG220900.2.p,PF00067,"PTHR24286,PTHR24286:SF75",KOG0157,NA,NA,"GO:0055114,GO:0020037,GO:0016705,GO:0005506",AT5G36110.1,CYP716A1,"cytochrome P450, family 716, subfamily A, polypeptide 1",LOC_Os07g33580.1,NA,"cytochrome P450, putative, expressed",12346,9656,9656
